,idx,channel_url,date,message,views,forwards,entities,tickers,sentiment,label
2159,11150,https://t.me/tinkoff_invest_official,2022-03-12 15:13:39+00:00,"Что купить после возобновления торгов на Мосбирже? Для кого-то кризис это убытки и повод для беспокойства, а для кого-то время возможностей. Российские бумаги сильно подешевели за последний месяц и, вероятно, привлекают многих своей дешевизной. Вынужденные продажи иностранцев создали аномально низкие оценки акций, и текущее положение может стать хорошей точкой для входа резидентов в наиболее качественные бумаги. Большинство аналитиков на рынке ответит вам, что инвестировать сейчас опасно как никогда: прямой эффект санкций Запада и защитных действий ЦБ является труднопредсказуемым и составляет лишь вершину айсберга. Нарушения в многочисленных цепочках поставок, характере взаимодействия экономических агентов и поведении потребителя на горизонте полугода начнут накапливаться как снежный ком. И влияние всего этого на рынки предсказать крайне сложно. Но для тех, кто готов к риску неопределенности, который навис над экономикой, мы собрали несколько корзин бумаг, которые, на наш взгляд, должны пережить этот шторм успешнее других. Акции частных компаний-экспортеров, которые слишком важны для мировой экономики или экономики еврозоны. Эти компании, скорее всего, не привлекут много внимания и сумеют избежать жестких отраслевых санкций. А экспортная составляющая позволяет им выигрывать, когда цены на сырье в мире растут, а рубль слабеет (прямо как сейчас). Здесь можно отметить такие компании, как Норникель, Русал, Фосагро, Русагро, Лукойл и Сегежа. У всех этих компаний довольно устойчивое финансовое положение, которое кроме прочего может позволить им воспользоваться текущим законом о байбэках и выкупить часть своих акций — что тоже будет дополнительным драйвером для роста цены акций. Акции компаний, направленных на удовлетворение внутреннего спроса. Их бизнес не столь пуленепробиваем, как у экспортеров, из-за сильной зависимости от потребительской активности именно в России. Но они могут подстроиться под новую реальность или даже выиграть от снижения конкуренции с западными товарами или сервисами, которые могут скоро исчезнуть из торгового оборота в России. Сюда могут войти такие компании, как HeadHunter, Positive Technologies, X5 Retail, Fix Price, Яндекс и Детский мир. Акции таких компаний как минимум должны обеспечить инвестору защиту от инфляции на длинном горизонте. Среди локальных облигаций, учитывая заметную девальвацию рубля и экстренное поднятие ставки ЦБ выше 20%, в краткосрочной перспективе могут привлекательно выглядеть так называемые флоутеры, или ОФЗ-ПК, купон по которым привязан к ставке RUONIA. Это короткие ОФЗ-ПК: 24020, 29014. Процентный риск по таким бумагам ограничен, так как сумма купона определяется средним значением ставок RUONIA в купонном периоде. RUONIA — краткосрочная ставка на межбанковском рынке, которая обычно близка к ключевой ставке ЦБ. Также ситуативно можно подбирать облигации тех же экспортеров, в случае если доходности по ним начинают заметно превышать доходности классических ОФЗ. Это облигации Полюса, Норильского никеля, Северстали, Сегежи.",272334.0,2613.0,"['Fix Price' 'HeadHunter' 'Positive Technologies' 'X5 Retail'
 'Детский мир' 'Лукойл' 'Норильского никеля' 'Норникель' 'Русагро' 'Русал'
 'Северстали' 'Фосагро' 'ЦБ' 'Яндекс']",лукойл норникель яндекс,Neutral,0
2160,13128,https://t.me/vtbmyinvestments,2022-03-21 12:54:45+00:00,"ВТБ продолжит развивать брокерское обслуживание клиентов Банк ВТБ продолжает брокерское обслуживание клиентов по всем российским ценным бумагам и инструментам срочного рынка в полном объеме в соответствии с регламентом бирж. Сегодня Московская биржа возобновила торги ОФЗ на фондовом рынке. Клиенты ВТБ могут совершать сделки в рамках этих торгов. Операции недоступны для части клиентов с иностранными ценными бумагами, обслуживание которых переводится сейчас к другим ведущим финансовым институтам. Клиенты смогут возобновить операции, как только будет закончен перевод. Клиентам пришлют подробную инструкцию, как получить доступ к счету до 25 марта включительно. Перевод выполняется для защиты активов наших клиентов от риска блокировки вышестоящим иностранным депозитарием в связи с санкциями иностранных государств, наложенными на банк ВТБ.",366154.0,618.0,['Банк ВТБ' 'ВТБ' 'Московская биржа'],втб,Neutral,0
2161,13139,https://t.me/vtbmyinvestments,2022-03-17 16:45:13+00:00,"Уважаемые подписчики и клиенты В связи со сложившейся ситуацией на финансовых рынках и ограничениями, наложенными иностранными государствами на Банк ВТБ, в целях заботы о наших клиентах и защиты их интересов мы приняли решение передать обслуживание иностранных ценных бумаг в другие ведущие финансовые организации РФ. Мы пошли на такой шаг, чтобы вы сохранили возможность покупать и продавать любые активы без ограничений. Сегодня клиенты с иностранными бумагами получат соответствующую информацию на почту, а до конца марта мы проинформируем вас, к какому брокеру переводятся ваши активы. По всем российским ценным бумагам, а также инструментам срочного рынка банк ВТБ продолжит обслуживать клиентов в соответствии с регламентом бирж.",408079.0,5699.0,['Банк ВТБ' 'ВТБ'],втб,Neutral,0
2162,61217,https://t.me/banksta,2022-03-24 07:14:21+00:00,"Индекс Московской биржи вырос на 10%. Рынок выше, чем до начала военных действий по большинству ликвидных акций - Газпром, ГМК Норникель, Лукойл, Сургутнефтегаз, Новатэк, Алроса, Татнефть, Полюс, Фосагро. В моменте совокупный спрос составлял более 130 млрд руб.",557152.0,3299.0,"['Алроса' 'ГМК Норникель' 'Газпром' 'Лукойл' 'Московской биржи' 'Новатэк'
 'Полюс' 'Сургутнефтегаз' 'Татнефть' 'Фосагро']",газпром лукойл полюс татнефть,Positive,1
2163,27563,https://t.me/InvestHeroes,2020-06-09 17:43:41+00:00,"НОРНИКЕЛЬ: ТЕЗИСЫ С КОНФЕРЕНЦ-ЗВОНКА » 10 млрд рублей - первичная оценка ликвидационных расходов » По итогам 1П20 компания создаст резерв под ликвидационные расходы - the best estimates on net cash outflow » Размер штрафа по итогам ЧП в Норильске будет рассчитан Росприроднадзором к 26 июня » Какая часть расходов может пойти как часть капекса (не влияет на EBITDA и, соответственно, дивиденды), а какая - как операционные расходы пока неизвестно",307.0,0.0,['НОРНИКЕЛЬ' 'Росприроднадзором'],норникель,Negative,2
2164,93554,https://t.me/Trendoman,2020-01-26 07:15:51+00:00,"Технический разбор акций ""Полюс"" Акции полюса находятся в консолидации, рисуя фигуру ""Флаг"". Внутри флага есть фигура ""Треугольник"", которая была пробита вверх с бльшим обьемом. В связи с этим 90% вероятности, что фигура ""Флаг"" будет пробивать сопротивление и и пойдет к цене 7594, а затем к 7763. Следите за обьемами, чтобы не ошибиться с ложным пробоем. До и после пробития сопротивления, возможны откаты и возвраты на нижние уровни.",280.0,2.0,['Полюс'],полюс,Positive,1
2165,102257,https://t.me/CottageOfCards,2021-01-02 06:00:06+00:00,"Основные экономически события за прошедшие 24 часа: Власти Мурманской области приняли региональную программу модернизации первичного звена здравоохранения. Будет модернизировано 13 медицинских учреждений региона на 4 млрд рублей, сообщает в пятницу Министерство здравоохранения Мурманской области. Первый вице-премьер РФ Андрей Белоусов вновь избран председателем совета директоров ОАО ""Российские железные дороги"". США ввели санкции против банка Кубы BFI, который якобы контролируется ВС страны Акционеры американской сети розничной торговли ювелирными изделиями Tiffany & Co. одобрили сделку с французским производителем товаров класса ""люкс"" LVMH Moet Hennessy Louis Vuitton. Великобритания окончательно завершила выход из Евросоюза. Министерство энергетики Азербайджана сообщило о начале коммерческих поставок азербайджанского газа по Трансадриатическому газопроводу (TAP). Инфляция в РФ в декабре 2020 года, по предварительным данным, ускорилась до 0,8% с 0,7% в ноябре и 0,4% в октябре, сообщил в четверг Росстат. Нью-Йоркская фондовая биржа (NYSE) начала процедуру исключения ценных бумаг трех крупных телекоммуникационных китайских компаний после запрета американцам инвестировать в китайские организации, связанные с военными. Авиакомпания «Аэрофлот» открыла продажи субсидируемых авиабилетов в города Дальнего Востока, а также в Симферополь и Калининград. Об этом говорится в сообщении компании. ""Газпром"" начал поставлять газ в Сербию по новому маршруту. Газ транспортируется через Турцию и Болгарию. В России ввели повышенную ставку НДФЛ.",277.0,0.0,"['BFI' 'LVMH Moet Hennessy Louis Vuitton' 'Tiffany & Co' 'Аэрофлот»' 'ВС'
 'Газпром' 'Министерство здравоохранения' 'Министерство энергетики'
 'Нью-Йоркская фондовая биржа (NYSE)' 'ОАО ""Российские железные дороги'
 'Росстат']",газпром,Neutral,0
2166,89537,https://t.me/divForever,2020-06-28 07:55:23+00:00,"Государство может консолидировать крупнейший независимый энергосбыт — «ТНС энерго» Минэнерго и «Россети» прорабатывают два варианта консолидации энергосбытовой компании «ТНС энерго» из-за ее долгов перед сетевым комплексом. Акции либо выкупят сами «Россети», либо госбанк ВТБ, который увеличит долю в «ТНС энерго» до 50%. Но если покупка акций и состоится, говорят источники, то за символический 1 рубль. По мнению аналитиков, сделка означает огосударствление крупнейшего независимого сбыта, что приведет к дальнейшей монополизации рынка. http://www.bigpowernews.ru/markets/document93541.phtml",273.0,0.0,['ВТБ' 'Минэнерго' 'Россети' 'ТНС энерго'],втб,Negative,2
2167,93631,https://t.me/Trendoman,2020-01-17 09:26:17+00:00,Лукойл: Фигура отыграла цель 6686 достигнута,270.0,0.0,['Лукойл'],лукойл,Positive,1
2168,93597,https://t.me/Trendoman,2020-01-21 16:29:20+00:00,ВТБ: Фигура отыграла цель достигнута,267.0,0.0,['ВТБ'],втб,Neutral,1
2169,102253,https://t.me/CottageOfCards,2021-01-03 06:00:06+00:00,"Основные экономические события за 24 часа: Норвежская компания DNV GL, которая должна была сертифицировать газопровод «Северный поток-2», отказалась предоставлять эту услугу после новых санкций США в отношении проекта (https://www.rbc.ru/business/02/01/2021/5ff096349a794791d357ed31?from=from_main_1). Вступившие в силу 1 января ограничения фактически запрещают иностранным компаниям предоставлять услуги по тестированию, инспектированию и сертификации трубопровода — иначе им грозят санкции. Добыча нефти в России в 2020 году опустилась до десятилетнего минимума (https://tass.ru/ekonomika/10398187). Арбитражный суд Москвы арестовал активы 19 экс-руководителей Инвестбанка (https://1prime.ru/banks/20210102/832733949.html). Ранее они были привлечены к субсидиарной ответственности по его неисполненным обязательствам, оцениваемым примерно в 40 миллиардов рублей. Украинской компании «Биолек» отказали в регистрации «Спутника V» — Минздрав Украины указал, что вакцина не прошла третью фазу испытаний (https://tass.ru/obschestvo/10399641). Суд в Москве заочно арестовал бизнесмена из Индии и двух его сыновей, которые участвовали в проекте строительства в Индии завода диоксида титана по соглашению с Внешэкономбанком (https://tass.ru/proisshestviya/10398739). Стоимость биткоина впервые пробила планку в $30 тысяч (https://www.fontanka.ru/2021/01/02/69677531/). «Сбер» отметил рекордное увеличение числа интернет-транзакций в Новый год (https://1prime.ru/state_regulation/20210102/832736148.html). Украина почти на 40% снизила транзит газа в Европу в 2020 году (https://ria.ru/20210102/gaz-1591833593.html).",266.0,1.0,"['DNV GL' 'Арбитражный суд' 'Биолек' 'Внешэкономбанком' 'Инвестбанка'
 'Минздрав' 'Сбер' 'Спутника V']",сбер,Neutral,0
2170,102269,https://t.me/CottageOfCards,2020-12-28 07:40:05+00:00,"Норникель пытается съехать со штрафа Росприроднадзора, заказывая в различных структурах экологические экспертизы. Специалисты РПН рассчитали ущерб в размере 148 миллиардов рублей. Ведомство использует максимальное значение, исходя из того, что предприятие не устраняло последствия аварии более 500 часов. Начало противоаварийных работ началось после эмоциональных вопросов во время видеоконференции Путина с главой региона. Теперь, понимая методику расчета экологического ущерба, в Норникеле настаивают, что приступили к устранению последствий спустя 3 часа после возникновения ЧС. Однако экологи ловили Норникель на продолжении практики загрязнения спустя неделю после аварии. АНО «Экотерра», привлеченная Норникелем для оценки ущерба водным объектам, подтвердила факт причинения вреда всего на сумму 17,94 миллиарда рублей. Норникель может попытаться защитить себя в арбитраже, но результат тяжбы в соответствующей папочке моментально ляжет на стол к Путину. Проблему экологии региона необходимо решать. Структуры Потанина недостаточно серьезно к этой проблеме относятся, и прикрываемые местной администрацией и нанятыми активистами постараются избежать не только штрафов, но и инвестиций в обновление оборудования и восстановление экологии региона. Для руководителя Федеральной службы по надзору в сфере природопользования Светланы Радионовой вопрос штрафа Норникелю стал, очевидно, принципиальным с точки зрения возможностей работы ведомства.",262.0,0.0,"['АНО «Экотерра»' 'Норникеле' 'Норникель' 'РПН' 'Росприроднадзора'
 'Федеральной службы по надзору в сфере природопользования']",норникель,Negative,2
2171,93605,https://t.me/Trendoman,2020-01-20 16:04:01+00:00,"В ВТБ весь рост укатали, но геп закрыли. Можно пробовать добирать. Фигура не сломана.",261.0,2.0,['ВТБ'],втб,Positive,1
2172,89943,https://t.me/divForever,2020-05-30 09:06:28+00:00,"По результатам ребалансировок основное шоу было замечено в объемах Татнефть - 21,3млн акций или 11,5 млрд. рублей - такого оборота в день не было даже в марте 2020, когда летело все к чертям. Транснефть будем считать что отмучилась, передали 50 тысяч акций на 6,5 млрд. рублей по цене ниже плинтуса 129100. Докупать не стал пока, хватает. Тинькоф наторговали 2,9 млрд. рублей за день или 2,3млн акций, рекордный дневной оборот. По 1253. Запишем, запомним. Из них на постауке прошло 1,687 млн на примерно 2 ярда рублей кто-то втарился. Газпром и Сбербанк особо ничем не удивили, видимо на неделе их все таки более-менее равномерно переливали. Роснефть и Сургуты вообще обычные обороты. Магнит Yandex Новатэк вообще никому не нужны особо были. Раздали Полюс на 7.6 млрд. рублей по 11673. в Понедельник там отчет - надо посмотреть результаты при таких ценах на золото. МТС Очень бодро закрылся на 320.00 с оборотом 2,3 млрд. Полная тишина в Русгидро ФСК и Русале. А вот интересная картинка еще было в НЛМК - оборот дня 2,3 ярда или 16,5млн акций, из них 5,25 млн акций на постауке по 137,76. Вообще все 3 металлурга за неделю прибавили по 7%, это интересно, пропустил старт Северстали под дивиденд в июне 53 рубля, хотя идея спекулятивная была.",261.0,0.0,"['Yandex' 'Газпром' 'МТС' 'НЛМК' 'Новатэк' 'Роснефть' 'Русале'
 'Русгидро ФСК' 'Сбербанк' 'Северстали' 'Татнефть' 'Транснефть']",газпром мтс роснефть татнефть,Neutral,0
2173,89564,https://t.me/divForever,2020-06-25 07:20:04+00:00,"Яндекс Н.В. IT-компания «Яндекс» начала размещение 20 304 566 новых акций класса А по $49,25 за бумагу. Из них 12 182 739 акций в равных долях приобретут «ВТБ Капитал», инвесткомпания Романа Абрамовича и структура Александра Абрамова и Александра Фролова. Остальные 8 121 827 бумаг будут проданы посредством публичного размещения. Кроме того, андеррайтеру Goldman Sachs предоставлен 30-дневный опцион на покупку 1 218 274 дополнительных акций. Размещение будет завершено 29 июня 2020 г., а объём привлечённых средств составит около $1 млрд. Источник: yandex.com",259.0,0.0,['Goldman Sachs' 'IT-компания' 'ВТБ Капитал' 'Яндекс' 'Яндекс Н.В.'],яндекс,Positive,1
2174,93616,https://t.me/Trendoman,2020-01-20 07:27:10+00:00,"По ВТБ остался геп, входите в позу доборами",258.0,0.0,['ВТБ'],втб,Negative,2
2175,93602,https://t.me/Trendoman,2020-01-21 07:30:21+00:00,"Совет: докупайте бумаги на просадке по активным идеям, напомню (ВТБ, Фосагро, Полиметал,+ МосЭнерго и тд.)",247.0,1.0,['ВТБ' 'МосЭнерго' 'Полиметал' 'Совет' 'Фосагро'],втб,Positive,1
2176,111114,https://t.me/angrybonds,2020-02-10 11:26:24+00:00,"Розница остановись! В последнее время и сегодня проходят безумные покупки со стороны розничных инвесторов рублёвых облигаций Норильского Никеля БО5 (фото выше). Народ выдернул бумаги наверх с 107.8 до 116 за один чертов месяц! Манит всех доходность в торговом стакане 8.34 от игрока первого эшелона. Внимание, доходность указана к погашению!! В реальности, через год ожидается опцион колл - оферта на выкуп бумаги по решению эмитента. Вероятность исполнения очень высока, потому что купон установлен до конца 2026 на уровне 11.6% годовых!!!! Я уверен, Норникель не будет держать такой дорогой долг (надеемся не будет апокалипсиса). Если они выкупят, вы получите минус к погашению! Остановитесь.",246.0,1.0,['Норильского Никеля' 'Норникель'],норникель,Negative,2
2177,89590,https://t.me/divForever,2020-06-23 05:17:36+00:00,"Российские сети Минэнерго и «Россети» прорабатывают два варианта консолидации энергосбытовой компании «ТНС энерго» из-за ее долгов перед сетевым комплексом. Акции либо выкупят сами «Россети», либо госбанк ВТБ, который увеличит долю в «ТНС энерго» до 50%. Если покупка акций и состоится, то за символический ₽1. Источник: kommersant.ru",242.0,0.0,['ВТБ' 'Минэнерго' 'Россети' 'ТНС энерго'],втб,Negative,2
2178,89589,https://t.me/divForever,2020-06-23 05:18:21+00:00,"⁣ Сегодня последний день для получения дивидендов: Газпром нефть ао 2019 - 19,82 ₽ - 5,58% Селигдар ао 2019 - 1,42 ₽ - 5,48%",237.0,0.0,['Газпром'],газпром,Neutral,0
2179,93588,https://t.me/Trendoman,2020-01-22 17:01:41+00:00,"По индексу Моси двойная вершина с ретестом, возможно коррекция ещё не закончилась, глабального разворота тренда не вижу. В связи с этим под угрозой идеи: Лента, ЭнелРосии, ФосАгро. Стопы обязательно! Защитные активы Полюс,Полиметал.",235.0,0.0,['Полиметал' 'Полюс' 'ФосАгро'],полюс,Neutral,0
2180,93584,https://t.me/Trendoman,2020-01-23 04:31:09+00:00,"Коррекция продолжается,Возможно некоторые идеи будут заморожены!Продажи идут, но объемов нет, это ещё один признак корекции и не более. Не вижу смысла фиксировать убытки на таком рынке. Фосагро, Лента, ЭнелРоссии убираем стоп. Сургут преф. под вопросом. Что бы разбавить портфель, выложу пару фигур на снижение. Защитные активы Полюс, Полиметал.",232.0,0.0,['Лента' 'Полиметал' 'Полюс'],полюс,Neutral,0
2181,89944,https://t.me/divForever,2020-05-30 08:30:57+00:00,"​​Индекс Мосбиржи по итогам недели +0,9% Итоги недели среди компаний индекса Мосбиржи: Лидеры НЛМК +7,4% Северсталь +7,2% Аэрофлот +6,9% Русал +6,1% Сбербанк +6,1% Аутсайдеры Яндекс -2,5% Новатэк -4,5% Полиметалл -4,5% X5 -4,7% ФСК ЕЭС -6,3% Котировки",232.0,0.0,"['Аэрофлот' 'Мосбиржи' 'НЛМК +' 'Новатэк' 'Полиметалл' 'Русал' 'Сбербанк'
 'Северсталь' 'Яндекс']",полиметалл яндекс,Positive,1
2182,89494,https://t.me/divForever,2020-06-30 12:20:10+00:00,"ВТБ В МАЕ ОСТАЛСЯ В ПЛЮСЕ ПО МСФО, ПРОДОЛЖАЯ БАЛАНСИРОВАТЬ ОКОЛО НУЛЯ, ЗА 5 МЕСЯЦЕВ ПОЛУЧИЛ 41,2 МЛРД РУБ. ПРИБЫЛИ РАСХОДЫ ВТБ НА РЕЗЕРВЫ В МАЕ СОСТАВИЛИ 12,4 МЛРД РУБЛЕЙ ПО МСФО - БАНК",224.0,0.0,['БАНК' 'ВТБ' 'МСФО'],втб,Positive,1
2183,12627,https://t.me/tinkoff_invest_official,2020-04-30 15:53:41+00:00,"Сегодня, 30 апреля, расскажем про биржевые фонды от Тинькофф и стратегию вечного портфеля и ответим на все ваши вопросы. ⏰ 19:00 мск Вы можете принять участие в прямом эфире и задать вопросы онлайн. А можете посмотреть запись позже по этой же ссылке. Чтобы не пропустить трансляцию, зайдите в YouTube и нажмите тогда вам придет напоминание. https://www.youtube.com/watch?v=5Zm1_NZxr7U&feature=youtu.be",210.0,1.0,['YouTube' 'Тинькофф'],тинькофф,Neutral,0
2184,100297,https://t.me/boilerroomchannel,2020-07-09 14:20:15+00:00,"Ситуация с разливом дизельного топлива в Норильске, к сожалению, не единственная и не последняя в России. Невосполнимая и часто нещадная эксплуатация промышленного и инфраструктурного советского наследия не может быть бесконечной и влечет катастрофические последствия. Понимание вероятной опасности стимулировало власть действовать на опережение: Единая Россия внесла поправки к законопроекту о нефтеразливах, согласно которого добывающие и транспортирующие нефтегазовые компании обязаны будут не просто следить и обслуживать свои мощности (прописные истины, казалось бы), но иметь в распоряжении «окрашенный» специальный бюджет на экстренный случай и регулярно отрабатывать внештатные ситуации, проверять свои мобилизационные способности. Норильск показал, что даже для такого гиганта как Норникель процесс оперативного развёртывания спасательной операции оказался не простым делом, что говорить о более мелких компаниях, где производственная культура на порядок ниже. Если объяснить своими словами, то государство вводит дополнительную регулирующую функцию и обязывает создавать резервные фонды в принудительном порядке, обеспечивая общенациональную экологическую безопасность. И судя по экологическим новостям последнего времени этот процесс пришелся как нельзя кстати.",200.0,0.0,['Единая Россия' 'Норникель'],норникель,Negative,2
2185,12723,https://t.me/tinkoff_invest_official,2020-03-05 17:58:02+00:00,"​Тинькофф Инвестиции 3 месяц лидер по активным. Сбер повис на неделю Итак, у нас в феврале была натуральная жаришка (на первый взгляд). 467 тыс. активных клиентов — рекорд и 7 подряд месяц роста с оборотами: Рынок акций +121% г/г НО: к январю рост составил всего +16% м/м, так что ничего особенного! На этом фоне удивительно, что незначительного пикового объема хватило для того, чтобы вырубить наглухо Сбербанк брокер. Пики нагрузок в Сбере легко отследить по статистике отзывов к Сбербанк Брокеру (https://smart-lab.ru/brokers-rating/sberbank-broker) -- 25 февраля 63 человека оставили 180 недовольных комментариев. Статистика: https://smart-lab.ru/brokers-rating/stat/2116/ У Тинькофф активных клиентов больше, но нареканий не было особо: https://smart-lab.ru/brokers-rating/stat/3381/ Технические проблемы Сбербанка моментально привели к падению рейтинга брокера на смартлабе. Вернемся к оборотам биржи: Срочка +71% г/г Бонды +47% г/г Валюта +41% г/г Релакс, это все эффект низкой базы февраля 2019. Никакого двойного роста за месяц ни у кого не было! Активные клиенты подросли у всех брокеров из топ-10, кроме Открытие Брокер! Многие мелкие брокеры также снизили поголовье в феврале. Тинькофф 3 месяца подряд опережает Сбербанк брокер по активным клиентам! Сбер дышит в спину, дистанция сохраняется. Читать целиком: https://smart-lab.ru/blog/599381.php",200.0,0.0,['Открытие Брокер' 'Сбербанк' 'Сбербанк Брокеру' 'Сбербанка' 'Тинькофф'],тинькофф,Neutral,0
2186,89788,https://t.me/divForever,2020-06-09 06:13:52+00:00,"Портфель частного инвестора. Разбор и мнение. Часть2. Часть 1 ТУТ. Итак, вторая серия разбора Портфеля частного инвестора Мосбиржи. По убыванию долей соответственно. акции «Лукойла» (11,1%) – дивиденды должны принять, заплатят, обещают и далее. На чем вырастит до 7000-9000 ? Ну не на снижении же ставок, как стало популярно говорить, дабы распространить эту идею новым инвесторам. Сейчас не на чем, нефть еще не 60 и не 70, и рублебочка не 4000+. Оценен дешево так-то, но жду возможно ниже. Есть глобальный огромный осенний риск, который я лично всегда учитываю и очень сильно. ‼Шума и суеты много и заранее просто так никогда не бывает, тем более в таких партиях как сегодняшний раздел мировой нефтедобычи и компания из ТОП50 мировых компаний по данным Fortune Global 500. У кого в принятии решения не заложены вероятности таких рисков– обычно удивляются наступившему событию и называют его лебедем и прочими нелепостями, неожиданностями и т.д. Живой пример только что – эпидемия COVID, когда 2 месяца делали вид что все нормально и это «легкая простуда». На самом деле, это просто человеческая боязнь неприятных ситуаций и сценариев когда «все пошло почему-то не так, хотя все на это намекало давно», излишний оптимизм на ровном месте, навязанный СМИ, форумами и прочими мнениями авторитетных экспертов (кормятся на зарплаты сильных мира сего), которые на самом-то деле таковыми не являются и знают-понимают не более рядового инвестора , а пишут и задают всего лишь нужную информационную повестку. Но компания отличная, надеюсь все будет хорошо. банка ВТБ (7,5%) – тут без комментариев вообще, всех инвесторов кинут немного разочаруют как всегда и попросят подождать лучших времен. У меня даже нет котировок этой бумаги в терминалах. ТА элементарного уровня еще когда-то очень давно предполагал примерно 2,2 копейки по памяти. Продолжение в течение недели.",189.0,2.0,['Fortune Global 500' 'ВТБ' 'Лукойла' 'Мосбиржи' 'СМИ' 'ТОП'],втб,Neutral,0
2187,89546,https://t.me/divForever,2020-06-26 08:50:23+00:00,"Последний день покупки бумаг для получения дивидендов 26.06.2020 Татнефть АП = 1 ₽ Доходность =0.18% (7.2%) 26.06.2020 ГАЗ АП = 5,13 ₽ Доходность = 1.54%",187.0,0.0,['АП' 'Татнефть'],татнефть,Neutral,0
2188,89570,https://t.me/divForever,2020-06-24 03:57:36+00:00,"ЯНДЕКС ПРОВЕДЕТ ДОПЭМИССИЮ АКЦИЙ КЛАССА ""А"" НА $800 МЛН, В ТОМ ЧИСЛЕ В ПОЛЬЗУ ВТБ И ИНВЕСТКОМПАНИИ АБРАМОВИЧА",182.0,0.0,['ВТБ' 'ИНВЕСТКОМПАНИИ АБРАМОВИЧА' 'ПОЛЬЗУ' 'ЯНДЕКС'],втб яндекс,Positive,1
2189,93635,https://t.me/Trendoman,2020-01-17 07:22:21+00:00,"Лукойл, Лонг (тейк-6686 стоп-6505) Цена сейчас 6603",179.0,0.0,['Лукойл'],лукойл,Positive,1
2190,89855,https://t.me/divForever,2020-06-04 09:33:35+00:00,"Экологическая катастрофа в Норильске заставляет задуматься о том, что давняя инициатива Андрея Белоусова об изъятии сверхдоходов у металлургов, видимо, получит вторую жизнь. Чтобы было понятно, что такое сверхдоходы в контексте Норильского никеля: при сопоставимом масштабе чистой прибыли и примерно равном размере дивидендов, Норникель платит в 70 (!) раз меньше НДПИ, чем нефтяной Лукойл. Ключевой вывод для государства из Норильской трагедии — сверхдоходы не гарантируют, что предприятие будет заботиться об экологии в своём регионе. А ключевой вывод для акционеров в том, что делиться сверхдоходами с государством все-таки придется.",179.0,0.0,['Лукойл' 'Норильского никеля' 'Норникель'],лукойл норникель,Negative,2
2191,52315,https://t.me/goodtraders,2016-04-20 07:09:50+00:00,"Газпром с начала года нарастил экспорт газа в Европу на 22,6%.",178.0,0.0,['Газпром'],газпром,Positive,1
2192,89571,https://t.me/divForever,2020-06-24 03:57:13+00:00,"СБЕРБАНК ПОСЛЕ ПОКУПКИ ЯНДЕКС.ДЕНЕГ ПРОВЕДЕТ РЕБРЕНДИНГ КОМПАНИИ ДО КОНЦА ТЕКУЩЕГО ГОДА, СЕРВИСЫ БУДУТ РАБОТАТЬ В ОБЫЧНОМ РЕЖИМЕ - БАНК ЯНДЕКС И СБЕРБАНК ПРЕКРАЩАЮТ ПАРТНЁРСТВО ПО ЯНДЕКС.ДЕНЬГАМ И ЯНДЕКС.МАРКЕТУ, КОМПАНИЯ ПРИОБРЕТЕТ ДОЛЮ БАНКА В ЯНДЕКС.МАРКЕТЕ ЗА 42 МЛРД РУБ СОВОКУПНАЯ ПРИБЫЛЬ СБЕРБАНКА ОТ СДЕЛКИ ПО ЯНДЕКС.МАРКЕТУ БУДЕТ ОКОЛО 20 МЛРД РУБ, ОКОНЧАТЕЛЬНЫЙ РАЗМЕР ОПРЕДЕЛЯТ НА МОМЕНТ ЗАКРЫТИЯ ТРАНЗАКЦИИ - БАНК",177.0,1.0,"['БАНК' 'КОМПАНИИ' 'КОМПАНИЯ ПРИОБРЕТЕТ ДОЛЮ БАНКА' 'ОБЫЧНОМ РЕЖИМЕ'
 'СБЕРБАНК' 'СБЕРБАНКА' 'ЯНДЕКС']",яндекс,Positive,1
2193,89633,https://t.me/divForever,2020-06-19 07:12:59+00:00,"Норникель - продает свой последний актив в Австралии «Норникель» крупнейший мировой производитель палладия и высокосортного никеля, а также крупный производитель платины и меди, сообщает, что через австралийскую дочернюю структуру MPI Nickel Pty Ltd заключил соглашение о продаже проекта Honeymoon Well. Покупателем выступает BHP Billiton Nickel West Pty Ltd, 100%-ное дочернее предприятие BHP Group Limited. Сумма сделки не раскрывается. Проект включает в себя перспективное месторождение Honeymoon Well, расположенное в Западной Австралии, а также два совместных предприятия — Albion Downs North и Jericho — проекты на стадии геологоразведки в каждом из которых BHP уже принадлежит по 50%. Honeymoon Well — последний австралийский активов, оставшийся в портфеле Компании. источник",176.0,0.0,"['Albion Downs North' 'BHP' 'BHP Billiton Nickel West Pty Ltd'
 'BHP Group Limited' 'Honeymoon Well' 'Jericho' 'MPI Nickel Pty Ltd'
 'Компании' 'Норникель']",норникель,Neutral,0
